sku,alternate_sku,season,year,product_group,category,long_description,closure,product_name,outsole,product_type,product_sub_type,colour,material,short_description,features,short_description_2,uom,rrp,ecom_description,ecom_features,description_match,image_status,web_enrichment_status,confidence,sku_search_variants,search_terms,web_search_status,web_match_url,web_match_title,web_match_confidence,image_1_url,image_2_url,image_3_url,image_4_url,image_5_url,image_6_url,image_source,image_confidence,review_status
892138271-2,192138271-2,21Q3,2021,UNISEX,ACCESSORIES,BASEBALL HAT,LIFE STYLE,,,HAT,,LIGHT BEIGE/JUJUBE RED,POLYESTER,BASEBALL HAT,,,PCS,249,,,,PENDING,PENDING,MASTER_ONLY,892138271-2 | 192138271-2 | 8921382712,892138271-2 | 192138271-2 | LIGHT BEIGE/JUJUBE RED | ACCESSORIES | HAT,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138282-1,192138282-1,21Q3,2021,UNISEX,ACCESSORIES,BUCKET HAT,LIFE STYLE,,,HAT,,BASIC BLACK,POLYESTER,BUCKET HAT,,,PCS,299,,,,PENDING,PENDING,MASTER_ONLY,892138282-1 | 192138282-1 | 8921382821,892138282-1 | 192138282-1 | BASIC BLACK | ACCESSORIES | HAT,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138282-2,192138282-2,21Q3,2021,UNISEX,ACCESSORIES,BUCKET HAT,LIFE STYLE,,,HAT,,BASIC BLACK/ORANGE,POLYESTER,BUCKET HAT,,,PCS,299,,,,PENDING,PENDING,MASTER_ONLY,892138282-2 | 192138282-2 | 8921382822,892138282-2 | 192138282-2 | BASIC BLACK/ORANGE | ACCESSORIES | HAT,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138312-3,192138312-3,21Q3,2021,UNISEX,SOCKS,SPORTS SOCKS,LIFE STYLE,,,SOCKS,,BASIC BLACK,32S COMBED COTTON,SPORTS SOCKS,,,PRS,99.00000000000001,,,,PENDING,PENDING,MASTER_ONLY,892138312-3 | 192138312-3 | 8921383123,892138312-3 | 192138312-3 | BASIC BLACK | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138323-1,192138323-1,21Q3,2021,UNISEX,SOCKS,SPORTS SOCKS,LIFE STYLE,,,SOCKS,,PAPYRUS WHITE,32S COMBED COTTON,SPORTS SOCKS,,,PRS,99.00000000000001,,,,PENDING,PENDING,MASTER_ONLY,892138323-1 | 192138323-1 | 8921383231,892138323-1 | 192138323-1 | PAPYRUS WHITE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138323-3,192138323-3,21Q3,2021,UNISEX,SOCKS,SPORTS SOCKS,LIFE STYLE,,,SOCKS,,DEEP GRAY,32S COMBED COTTON,SPORTS SOCKS,,,PRS,99.00000000000001,,,,PENDING,PENDING,MASTER_ONLY,892138323-3 | 192138323-3 | 8921383233,892138323-3 | 192138323-3 | DEEP GRAY | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138340-1,192138340-1,21Q3,2021,UNISEX,SOCKS,3-PACK SOCKS,LIFE STYLE,,,SOCKS,,MIRAGE BLUE/MICRO CHIP GREY/EARTH GREEN,32S COMBED COTTON,3-PACK SOCKS,,,PRS,199,,,,PENDING,PENDING,MASTER_ONLY,892138340-1 | 192138340-1 | 8921383401,892138340-1 | 192138340-1 | MIRAGE BLUE/MICRO CHIP GREY/EARTH GREEN | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138340-2,192138340-2,21Q3,2021,UNISEX,SOCKS,3-PACK SOCKS,LIFE STYLE,,,SOCKS,,SMOKE GREEN/ROCK PINK/CATKIN PURPLE,32S COMBED COTTON,3-PACK SOCKS,,,PRS,199,,,,PENDING,PENDING,MASTER_ONLY,892138340-2 | 192138340-2 | 8921383402,892138340-2 | 192138340-2 | SMOKE GREEN/ROCK PINK/CATKIN PURPLE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138351-1,192138351-1,21Q3,2021,WOMEN,SOCKS,SPORTS SOCKS,LIFE STYLE,,,SOCKS,,PAPYRUS WHITE,32S COMBED COTTON,SPORTS SOCKS,,,PRS,99.00000000000001,,,,PENDING,PENDING,MASTER_ONLY,892138351-1 | 192138351-1 | 8921383511,892138351-1 | 192138351-1 | PAPYRUS WHITE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138351-2,192138351-2,21Q3,2021,WOMEN,SOCKS,SPORTS SOCKS,LIFE STYLE,,,SOCKS,,LAWN,32S COMBED COTTON,SPORTS SOCKS,,,PRS,99.00000000000001,,,,PENDING,PENDING,MASTER_ONLY,892138351-2 | 192138351-2 | 8921383512,892138351-2 | 192138351-2 | LAWN | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138361-1,192138361-1,21Q3,2021,WOMEN,SOCKS,SPORTS SOCKS,LIFE STYLE,,,SOCKS,,PAPYRUS WHITE,32S COMBED COTTON,SPORTS SOCKS,,,PRS,99.00000000000001,,,,PENDING,PENDING,MASTER_ONLY,892138361-1 | 192138361-1 | 8921383611,892138361-1 | 192138361-1 | PAPYRUS WHITE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138971-1,192138971-1,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,BASIC BLACK,BAMBOO FIBER,SPORTS UNDERWEAR,,,PCS,199,,,,PENDING,PENDING,MASTER_ONLY,892138971-1 | 192138971-1 | 8921389711,892138971-1 | 192138971-1 | BASIC BLACK | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138971-2,192138971-2,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,SIGNAL BLUE,BAMBOO FIBER,SPORTS UNDERWEAR,,,PCS,199,,,,PENDING,PENDING,MASTER_ONLY,892138971-2 | 192138971-2 | 8921389712,892138971-2 | 192138971-2 | SIGNAL BLUE | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138971-3,192138971-3,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,LIGHT SILVER GRAY,BAMBOO FIBER,SPORTS UNDERWEAR,,,PCS,199,,,,PENDING,PENDING,MASTER_ONLY,892138971-3 | 192138971-3 | 8921389713,892138971-3 | 192138971-3 | LIGHT SILVER GRAY | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138972-1,192138972-1,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,BROWN KHAKI/IRON BLUE,60S MODAL,SPORTS UNDERWEAR,,,PCS,249,,,,PENDING,PENDING,MASTER_ONLY,892138972-1 | 192138972-1 | 8921389721,892138972-1 | 192138972-1 | BROWN KHAKI/IRON BLUE | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138972-2,192138972-2,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,DEEP SHADOW BLUE/PORCELAIN BLUE,60S MODAL,SPORTS UNDERWEAR,,,PCS,249,,,,PENDING,PENDING,MASTER_ONLY,892138972-2 | 192138972-2 | 8921389722,892138972-2 | 192138972-2 | DEEP SHADOW BLUE/PORCELAIN BLUE | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138972-3,192138972-3,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,LEAFAGE YELLOW/GULF BLUE,60S MODAL,SPORTS UNDERWEAR,,,PCS,249,,,,PENDING,PENDING,MASTER_ONLY,892138972-3 | 192138972-3 | 8921389723,892138972-3 | 192138972-3 | LEAFAGE YELLOW/GULF BLUE | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138973-1,192138973-1,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,BASIC BLACK,BAMBOO FIBER,SPORTS UNDERWEAR,,,PCS,199,,,,PENDING,PENDING,MASTER_ONLY,892138973-1 | 192138973-1 | 8921389731,892138973-1 | 192138973-1 | BASIC BLACK | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138973-2,192138973-2,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,DARK GREEN,BAMBOO FIBER,SPORTS UNDERWEAR,,,PCS,199,,,,PENDING,PENDING,MASTER_ONLY,892138973-2 | 192138973-2 | 8921389732,892138973-2 | 192138973-2 | DARK GREEN | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892138973-3,192138973-3,21Q3,2021,MEN,CLOTHING,SPORTS UNDERWEAR,LIFE STYLE,,,UNDERWEAR,,MEDIUM GRAY,BAMBOO FIBER,SPORTS UNDERWEAR,,,PCS,199,,,,PENDING,PENDING,MASTER_ONLY,892138973-3 | 192138973-3 | 8921389733,892138973-3 | 192138973-3 | MEDIUM GRAY | CLOTHING | UNDERWEAR,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241321-1,192241321-1,22Q4,2022,MEN,SOCKS,SPORTS SOCKS,BASKETBALL,BASKETBALL,,SOCKS,,BASIC BLACK,[THE SOLE NOT INCLUDE THE MIDDLE SPANDEX AND STRIP ]81.4%COTTON16.2%POLYAMIDE2.4%SPANDEX,SPORTS SOCKS,,,PCS,149,,,,PENDING,PENDING,MASTER_ONLY,892241321-1 | 192241321-1 | 8922413211,892241321-1 | 192241321-1 | BASKETBALL | BASIC BLACK | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241321-3,192241321-3,22Q4,2022,MEN,SOCKS,SPORTS SOCKS,BASKETBALL,BASKETBALL,,SOCKS,,BLUE,[THE SOLE NOT INCLUDE THE MIDDLE SPANDEX AND STRIP ]81.4%COTTON16.2%POLYAMIDE2.4%SPANDEX,SPORTS SOCKS,,,PCS,149,,,,PENDING,PENDING,MASTER_ONLY,892241321-3 | 192241321-3 | 8922413213,892241321-3 | 192241321-3 | BASKETBALL | BLUE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241336-2,192241336-2,22Q4,2022,MEN,SOCKS,SPORTS SOCKS,BASKETBALL,BASKETBALL,,SOCKS,,PURE WHITE/D.VIOLET,[THE SOLE NOT INCLUDE THE MIDDLE SPANDEX AND STRIP ]94.7%COTTON4.5%POLYAMIDE0.8%SPANDEX,SPORTS SOCKS,,,PCS,149,,,,PENDING,PENDING,MASTER_ONLY,892241336-2 | 192241336-2 | 8922413362,892241336-2 | 192241336-2 | BASKETBALL | PURE WHITE/D.VIOLET | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241336-3,192241336-3,22Q4,2022,MEN,SOCKS,SPORTS SOCKS,BASKETBALL,BASKETBALL,,SOCKS,,PURE WHITE/GREEN,[THE SOLE NOT INCLUDE THE MIDDLE SPANDEX AND STRIP ]94.7%COTTON4.5%POLYAMIDE0.8%SPANDEX,SPORTS SOCKS,,,PCS,149,,,,PENDING,PENDING,MASTER_ONLY,892241336-3 | 192241336-3 | 8922413363,892241336-3 | 192241336-3 | BASKETBALL | PURE WHITE/GREEN | SOCKS | SOCKS,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241722-1,192241722-1,22Q4,2022,UNISEX,ACCESSORIES,BASKETBALL,BASKETBALL,BASKETBALL,,ACCESSORIES,,BASIC BLACK/YELLOW,100%PU,BASKETBALL,,,PCS,849,,,,PENDING,PENDING,MASTER_ONLY,892241722-1 | 192241722-1 | 8922417221,892241722-1 | 192241722-1 | BASKETBALL | BASIC BLACK/YELLOW | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241724-1,192241724-1,22Q4,2022,UNISEX,ACCESSORIES,BASKETBALL,BASKETBALL,BASKETBALL,,ACCESSORIES,,ORANGE,100%PU,BASKETBALL,,,PCS,949,,,,PENDING,PENDING,MASTER_ONLY,892241724-1 | 192241724-1 | 8922417241,892241724-1 | 192241724-1 | BASKETBALL | ORANGE | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,PENDING_REVIEW
892241724-2,192241724-2,22Q4,2022,UNISEX,ACCESSORIES,BASKETBALL,BASKETBALL,BASKETBALL,,ACCESSORIES,,D.VLET/YLLW/PURE WHT,100%PU,BASKETBALL,,,PCS,949,,,,PENDING,PENDING,MASTER_ONLY,892241724-2 | 192241724-2 | 8922417242,892241724-2 | 192241724-2 | BASKETBALL | D.VLET/YLLW/PURE WHT | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,PENDING_REVIEW
892328253-1,192328253-1,23Q2,2023,WOMEN,ACCESSORIES,SUNBONNET,LIFESTYLE,,,CAP,,GREY,"SHELL/LINING/SWEATBAND 100%CTTN(EXCEPTAPPLIQUE,EMBROIDERYTHREAD,NON-EXPSDPARTSANDDECORATIONATTCHMNT)",SUNBONNET,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892328253-1 | 192328253-1 | 8923282531,892328253-1 | 192328253-1 | GREY | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892328253-2,192328253-2,23Q2,2023,WOMEN,ACCESSORIES,SUNBONNET,LIFESTYLE,,,CAP,,BLACK,"SHELL/LINING/SWEATBAND 100%CTTN(EXCEPTAPPLIQUE,EMBROIDERYTHREAD,NON-EXPSDPARTSANDDECORATIONATTCHMNT)",SUNBONNET,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892328253-2 | 192328253-2 | 8923282532,892328253-2 | 192328253-2 | BLACK | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892328255-1,192328255-1,23Q2,2023,UNISEX,ACCESSORIES,SUNBONNET,LIFESTYLE,,,CAP,,D.GREY,FABRIC 100%COTTON LINING 100%COTTON SWEATBAND 100%COTTON (EXCEPTBUCKRAM/EMBROIDERY,SUNBONNET,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892328255-1 | 192328255-1 | 8923282551,892328255-1 | 192328255-1 | D.GREY | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892328255-2,192328255-2,23Q2,2023,UNISEX,ACCESSORIES,SUNBONNET,LIFESTYLE,,,CAP,,GREEN,FABRIC 100%COTTON LINING 100%COTTON SWEATBAND 100%COTTON (EXCEPTBUCKRAM/EMBROIDERY,SUNBONNET,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892328255-2 | 192328255-2 | 8923282552,892328255-2 | 192328255-2 | GREEN | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892328338-2,192328338-2,23Q2,2023,UNISEX,SOCKS,CREW SOCKS,LIFESTYLE,,,SOCKS,,WHITE/YELLOW/GREY,[THESOLE NOTINCLUDETHEMIDDLESPANDEX ]80.9%COTTON17.7%POLYAMIDE1.4%SPANDEX,CREW SOCKS,,,PRS,249,,,exact,PENDING,PENDING,SOURCE_MATCH,892328338-2 | 192328338-2 | 8923283382,892328338-2 | 192328338-2 | WHITE/YELLOW/GREY | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331151-1,192331151-1,23Q3,2023,UNISEX,BAGS,BACKPACK,BASKETBALL,,BASKETBALL,BAGS,,BEIGE/BLACK,PLAIN WEAVE,BACKPACK,,,PCS,1999,,,exact,PENDING,PENDING,SOURCE_MATCH,892331151-1 | 192331151-1 | 8923311511,892331151-1 | 192331151-1 | BEIGE/BLACK | BAGS | BAGS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331152-1,192331152-1,23Q3,2023,UNISEX,BAGS,BACKPACK,BASKETBALL,,BASKETBALL,BAGS,,BLACK,1680D POLYESTER /PU,BACKPACK,,,PCS,1349,,,exact,PENDING,PENDING,SOURCE_MATCH,892331152-1 | 192331152-1 | 8923311521,892331152-1 | 192331152-1 | BLACK | BAGS | BAGS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331152-2,192331152-2,23Q3,2023,UNISEX,BAGS,BACKPACK,BASKETBALL,,BASKETBALL,BAGS,,CHAMPAGNE,1680D POLYESTER /PU,BACKPACK,,,PCS,1349,,,exact,PENDING,PENDING,SOURCE_MATCH,892331152-2 | 192331152-2 | 8923311522,892331152-2 | 192331152-2 | CHAMPAGNE | BAGS | BAGS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331252-1,192331252-1,23Q3,2023,UNISEX,ACCESSORIES,BASEBALL CAP,BASKETBALL,,BASKETBALL,CAP,,GREY,108X56 DENIM,BASEBALL CAP,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892331252-1 | 192331252-1 | 8923312521,892331252-1 | 192331252-1 | GREY | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892331252-3,192331252-3,23Q3,2023,UNISEX,ACCESSORIES,BASEBALL CAP,BASKETBALL,,BASKETBALL,CAP,,GREY,108X56 DENIM,BASEBALL CAP,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892331252-3 | 192331252-3 | 8923312523,892331252-3 | 192331252-3 | GREY | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892331253-1,192331253-1,23Q3,2023,UNISEX,ACCESSORIES,BASEBALL CAP,BASKETBALL,,BASKETBALL,CAP,,BLACK,108X56 DENIM,BASEBALL CAP,,,PCS,498.99999999999994,,,exact,PENDING,PENDING,SOURCE_MATCH,892331253-1 | 192331253-1 | 8923312531,892331253-1 | 192331253-1 | BLACK | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892331271-1,192331271-1,23Q3,2023,UNISEX,ACCESSORIES,FLAT CAP,BASKETBALL,,BASKETBALL,CAP,,BLACK,ACRYLIC/COTTON,FLAT CAP,,,PCS,599,,,exact,PENDING,PENDING,SOURCE_MATCH,892331271-1 | 192331271-1 | 8923312711,892331271-1 | 192331271-1 | BLACK | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892331271-2,192331271-2,23Q3,2023,UNISEX,ACCESSORIES,FLAT CAP,BASKETBALL,,BASKETBALL,CAP,,GREY CAMEL,ACRYLIC/COTTON,FLAT CAP,,,PCS,599,,,exact,PENDING,PENDING,SOURCE_MATCH,892331271-2 | 192331271-2 | 8923312712,892331271-2 | 192331271-2 | GREY CAMEL | ACCESSORIES | CAP,PENDING,,,,,,,,,,,,E_COM_MATCH
892331321-3,192331321-3,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE/ORANGE,DRIRELEASE QUICK-DRYING FIBER,CREW SOCKS,,,PCS,149,,,exact,PENDING,PENDING,SOURCE_MATCH,892331321-3 | 192331321-3 | 8923313213,892331321-3 | 192331321-3 | WHITE/ORANGE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331323-1,192331323-1,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,BLACK/ORANGE,DRIRELEASE QUICK-DRYING FIBER,CREW SOCKS,,,PCS,149,,,exact,PENDING,PENDING,SOURCE_MATCH,892331323-1 | 192331323-1 | 8923313231,892331323-1 | 192331323-1 | BLACK/ORANGE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331323-2,192331323-2,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE/GREEN,DRIRELEASE QUICK-DRYING FIBER,CREW SOCKS,,,PCS,149,,,exact,PENDING,PENDING,SOURCE_MATCH,892331323-2 | 192331323-2 | 8923313232,892331323-2 | 192331323-2 | WHITE/GREEN | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331323-3,192331323-3,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE/GREY/ORANGE,DRIRELEASE QUICK-DRYING FIBER,CREW SOCKS,,,PCS,149,,,exact,PENDING,PENDING,SOURCE_MATCH,892331323-3 | 192331323-3 | 8923313233,892331323-3 | 192331323-3 | WHITE/GREY/ORANGE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331324-1,192331324-1,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,ORANGE,DRIRELEASE QUICK-DRYING FIBER,CREW SOCKS,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331324-1 | 192331324-1 | 8923313241,892331324-1 | 192331324-1 | ORANGE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331324-2,192331324-2,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE,DRIRELEASE QUICK-DRYING FIBER,CREW SOCKS,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331324-2 | 192331324-2 | 8923313242,892331324-2 | 192331324-2 | WHITE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331333-2,192331333-2,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE/BLUE,"32S COMBED COTTON, 70D NYLON",CREW SOCKS,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331333-2 | 192331333-2 | 8923313332,892331333-2 | 192331333-2 | WHITE/BLUE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331337-1,192331337-1,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,BLACK/NAVY,"32S COMBED COTTON, 70D NYLON",CREW SOCKS,,,PCS,249,,,exact,PENDING,PENDING,SOURCE_MATCH,892331337-1 | 192331337-1 | 8923313371,892331337-1 | 192331337-1 | BLACK/NAVY | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331337-2,192331337-2,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,APRICOT/ORANGE,"32S COMBED COTTON, 70D NYLON",CREW SOCKS,,,PCS,249,,,exact,PENDING,PENDING,SOURCE_MATCH,892331337-2 | 192331337-2 | 8923313372,892331337-2 | 192331337-2 | APRICOT/ORANGE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331337-3,192331337-3,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE/GREEN/ORANGE,"32S COMBED COTTON, 70D NYLON",CREW SOCKS,,,PCS,249,,,exact,PENDING,PENDING,SOURCE_MATCH,892331337-3 | 192331337-3 | 8923313373,892331337-3 | 192331337-3 | WHITE/GREEN/ORANGE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331338-1,192331338-1,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,BLACK,70D NYLON/DRIRELEASE FIBER,CREW SOCKS,,,PCS,249,,,exact,PENDING,PENDING,SOURCE_MATCH,892331338-1 | 192331338-1 | 8923313381,892331338-1 | 192331338-1 | BLACK | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331338-2,192331338-2,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,WHITE/PURPLE,70D NYLON/DRIRELEASE FIBER,CREW SOCKS,,,PCS,249,,,exact,PENDING,PENDING,SOURCE_MATCH,892331338-2 | 192331338-2 | 8923313382,892331338-2 | 192331338-2 | WHITE/PURPLE | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331339-1,192331339-1,23Q3,2023,MEN,SOCKS,CREW SOCKS,BASKETBALL,,BASKETBALL,SOCKS,,BLACK,INSTEP YARN1 100%CTTN YARN2 85.8%PLYMD14.2%SPNDX YARN3 73.2%PLYMD26.8%SPNDX,CREW SOCKS,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331339-1 | 192331339-1 | 8923313391,892331339-1 | 192331339-1 | BLACK | SOCKS | SOCKS,PENDING,,,,,,,,,,,,E_COM_MATCH
892331401-1,192331401-1,23Q3,2023,UNISEX,ACCESSORIES,HEADBAND,BASKETBALL,,BASKETBALL,ACCESSORIES,,BLACK,NYLON/POLYESTER/RUBBER,HEADBAND,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331401-1 | 192331401-1 | 8923314011,892331401-1 | 192331401-1 | BLACK | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
892331401-2,192331401-2,23Q3,2023,UNISEX,ACCESSORIES,HEADBAND,BASKETBALL,,BASKETBALL,ACCESSORIES,,WHITE,NYLON/POLYESTER/RUBBER,HEADBAND,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331401-2 | 192331401-2 | 8923314012,892331401-2 | 192331401-2 | WHITE | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
892331411-1,192331411-1,23Q3,2023,UNISEX,ACCESSORIES,WRIST BAND,BASKETBALL,,BASKETBALL,ACCESSORIES,,BLACK,NYLON/POLYESTER/RUBBER,WRIST BAND,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331411-1 | 192331411-1 | 8923314111,892331411-1 | 192331411-1 | BLACK | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
892331411-2,192331411-2,23Q3,2023,UNISEX,ACCESSORIES,WRIST BAND,BASKETBALL,,BASKETBALL,ACCESSORIES,,WHITE,NYLON/POLYESTER/RUBBER,WRIST BAND,,,PCS,199,,,exact,PENDING,PENDING,SOURCE_MATCH,892331411-2 | 192331411-2 | 8923314112,892331411-2 | 192331411-2 | WHITE | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
892331421-1,192331421-1,23Q3,2023,UNISEX,ACCESSORIES,ARM SLEEVE,BASKETBALL,,BASKETBALL,ACCESSORIES,,BLACK,POLYESTER AMMONIA ELASTIC FABRIC,ARM SLEEVE,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892331421-1 | 192331421-1 | 8923314211,892331421-1 | 192331421-1 | BLACK | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
892331421-2,192331421-2,23Q3,2023,UNISEX,ACCESSORIES,ARM SLEEVE,BASKETBALL,,BASKETBALL,ACCESSORIES,,GREY,POLYESTER AMMONIA ELASTIC FABRIC,ARM SLEEVE,,,PCS,399,,,exact,PENDING,PENDING,SOURCE_MATCH,892331421-2 | 192331421-2 | 8923314212,892331421-2 | 192331421-2 | GREY | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
892331721-1,192331721-1,23Q3,2023,UNISEX,ACCESSORIES,BASKETBALL,BASKETBALL,,BASKETBALL,ACCESSORIES,,WHITE/ORANGE,DURABLE PU,BASKETBALL,,,PCS,899,,,exact,PENDING,PENDING,SOURCE_MATCH,892331721-1 | 192331721-1 | 8923317211,892331721-1 | 192331721-1 | WHITE/ORANGE | ACCESSORIES | ACCESSORIES,PENDING,,,,,,,,,,,,E_COM_MATCH
